date,time,text,nearest_match,match_result,source
2024-07-14,13:34:00,"The #euro2024 FINAL is here! ?????????????? vs ????

The Three Lions last tasted victory at the 1966 World Cup in England, while the Lionesses won the Women's Euros in 2022.

Spain has dominated the tournament, advancing to their fifth European Championship final.

Who's taking home the ?? in Berlin? ??",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,13:39:00,A run for the ages ??,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,13:45:00,"Who will take it? ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,13:49:00,"???? #EURO2024-Vibes ft. @SEFutbol-Fans in #Berlin. ????

#ESPENG | #ESP | @SpainIsFootball",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,14:00:00,"Watch Spain vs. England Live this evening! euro2024live.stream/Match/51
#ESPENG #ENGESP #euro2024 #euro2024final #ek2024 #em2024 #soccer #Spain #ESP #England #ENG #live #stream",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,14:18:00,"??? ?? 5 ????? 
??? ????? ??????? 
??????? ????? ??????? ?? ????? ??? ?????? ??? ?????? ????????? ?? ??????? ????????? ?????
?? ???? ?????? 10:00 ?????? ???
#ESPENG 
#Euro2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,14:22:00,"Grimaldo knows how to hit them... ??

#UEL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,14:33:00,"?? #EURO2024 Final-Countdown in #Berlin ! ??????

???? @SEFutbol ?? @England ??????????????

? #ESPENG LIVE-Updates: t.ly/1pWK1",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,14:43:00,"When James Trafford won #U21EURO for England ??????????????

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:00:00,"UEFA president Aleksander ?eferin joins Rio Ferdinand in the Legends Lounge to discuss the success of #EURO2024

#EUROlegends @bookingcom",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:00:00,"?????????????? Kane ??????

#UEL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:13:00,"??? Cant wait to see this full later on...

#VamosEspaña | #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:16:00,"?? @Oly_Berlin ???

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:18:00,I think England cant brake the curse but good luck for both??,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:19:00,Lets go boys! Remember Spain is strong right now,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:21:00,"?? At 21:00 CET, all eyes will be on one man as we wait for the #EURO2024 final to begin.
 
Meet tonight's referee, 35-year-old Frenchman, François Letexier: ??",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:25:00,"?????????????? Jarrod Bowen in the Europa Conference League final ??

#UECL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:30:00,"???? Fabián Ruiz ??

#UEL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:45:00,"2023: #U21EURO Player of the Tournament

2024: #EURO2024 finalist 

Anthony Gordon ??

#ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:51:00,"The stakes are sky high ??

@qatarairways #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,15:57:00,"?? 40/1 Shot on Target #Euro2024 special

Add ?? it: tinyurl.com/PlaySpecialBB

The 2 'star boys' going toe-to-toe - let's have it!

??Sign up to SkyBet, stick £10 on this bet & you'll get £40 in Free bets!

Sign up here: tinyurl.com/BB-Sky40

18+ BeGambleaware | T&C's apply Ad",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,16:01:00,"?????????????? Saka cutting inside... ??

#UEL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,16:03:00,"?? Fans all over the world will be tuning into the #EURO2024 final tonight.

46 cameras will cover every detail of the action for 130 broadcast partners. Here's how it all works: ??",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,16:15:00,"Arnau Tenas ?????? 

#U21EURO | #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,16:15:00,"?? Player of the Match will be: _____

@Vivo_GLOBAL | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,16:30:00,"? Two-thirds of the revenue from #EURO2024 will go back into developing the game.

But where does that money come from, and where exactly does it go?

Find out: ??",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,16:30:00,"???? Jesús Navas said no ?

#UEL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,16:36:00,"?????????????? Declan Rice, 2022/23 ?????

#UECL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,16:48:00,"The goal that secured #U21EURO in 2023 ????????????????

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,16:50:00,"But where does the blood come from? And why this there's lil blood if this was real? Nobody tried to stop the blood, but within 1 second the blood stopped",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,16:50:00,"Cant believe only 80% of you think England will have a shot in the final ??

Get 50/1 for England to have a shot against Spain in the #EURO2024    final
 
Claim here: tinyurl.com/BB50to1-Shot

18+ New Customer Offer, T&C's Apply, BeGambleAware | #ad",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:00:00,"???? ????? ????? ????? ??????? 
#Euro2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:00:00,"?????????????? Bowen in transition ??

#UEL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:02:00,???????? ???????? ????? ???? ????? ????? ????? ????????? ???? ?????? ?????????? #????????_????? #Paris2024 #Olympiacos,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:09:00,"Time to shine ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:14:00,"????? ??? ?? ?????? ???????? ???????
???? ??? ?? ??? ????? ??? ??? ???????
????????? ?? ??? ???? ??????? ??? 
??????? ??? ?????? ?? ??? ???? ???? ?????? ????? ?? ??????? .
#Euro2024 #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:16:00,"Douglas Luiz ?? Ollie Watkins ??

#UECL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:20:00,"???????????? ?????? ??????? 
#Euro2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:21:00,"???? ???? ???? 
#Euro2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:26:00,"?????

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:27:00,"Come on boys ,  special night????????????????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:27:00,For the first time this year I'm going for a straight win bet.. ????,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:30:00,Here's how to watch the #EURO2024 final where you are: ??,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:32:00,"?? ??? ???? ????? ???17 ?
#Euro2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:39:00,"Wow Morata is so skillful at training,but why he's so stiff during the games ????????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:43:00,"???????? ????????? ???????? ???????? ????????
??????? x ??????? 
?? ???? bein sport
?????? ???? ????? ???????
@Ms3don 
#Euro2024  #????_??????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:44:00,"???? ????? ?????? ?????? ????????? ????? ?? ????? ?????
#Euro2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:45:00,"?? Lamine Yamal & Nico Williams: Check-In @SEFutbol ?

#EURO2024 | #ESPENG | @SpainIsFootball",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:47:00,"This duo. 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:50:00,Your #ThreeLions for the final! ??????????????,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:51:00,"? @England Check-In: @HKane & Co. ??

#EURO2024 | #ESPENG |  @EnglandFootball",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:52:00,?? It's the #EURO2024 final countdown!,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,17:54:00,"?? Start-XI @SEFutbol vs. @England ?

#EURO2024 | #ESPENG | #ESP | #ENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:01:00,"?????? 
??????? x ???????
????? ??? ?????? #euro2024 #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:01:00,"???? How Spain line up for the final ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:02:00,"?????????????? England team news confirmed for the final ?

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:15:00,"Spain vs. England Live: euro2024live.stream/Match/51
#ESPENG #ENGESP #euro2024 #euro2024final #ek2024 #em2024 #soccer #Spain #ESP #England #ENG #live #stream",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:16:00,"?????????????????? #FanLove ????

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:23:00,"Foden x Bellingham

#UCL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:24:00,The final preparation. Together. ??,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:29:00,"Ba??n sa? olsun. Cafer Beye Allahtan rahmet, sana ve ailene sab?r diliyorum.",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:30:00,"?? Foden in control. 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:30:00,"?? @JoseluMato9 & @BellinghamJude ??

#EURO2024 | #ESPENG | @SEFutbol | @England",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:36:00,"Last chance to get on tonights bets

One last thing from me, enjoy it, but be disciplined ????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:40:00,"Closing in on kick-off ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:40:00,"Nico ?

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:41:00,"?? How is the UEFA #EURO2024 Player of the Tournament chosen?

A team of UEFA technical observers have closely analysed every game at every EURO since 1996: ??",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:44:00,COME ON BOYS!!!! #ThreeLions #EURO2024 ??????????????????????,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:45:00,"#EURO2024 Finale! ??????

???? @SEFutbol ?? @England ??????????????

#ESPENG LIVE ?? t.ly/1pWK1",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:46:00,Im PRAYING this happens ???????????????? #EURO2024,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:49:00,COME ON ENGLAND! ??????????????,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:54:00,"??? ?? ??? ?????? 
#Euro2024 #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,18:56:00,"Bring on the fireworks ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:00:00,"It all comes down to this... ??

Spain vs England: Tap below for live updates from Berlin! ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:00:00,"Lamine Yamal is the youngest player ever to feature in a EURO final at 17 years and 1 day ????

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:00:00,"This is it. The #EURO2024 final has begun.

LET'S GO, #THREELIONS! ??",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:00:00,????Here we go! #EURO2024,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:01:00,PLEASE rise to the occasion and play our BEST game of the tournament cause Spain are a powerhouse so we will have to be at our absolute best if we want any chance boys #ThreeLions #EURO2024 ????????????????????????,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:01:00,"TEAM ?? @England ??????????????

#EURO2024 | #ESPENG | #ENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:06:00,"TEAM ?? @SEFutbol ????

#EURO2024 | #ESPENG | #ESP",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:06:00,"Who will make history? ??

@bookingcom | #EUROlineups",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:11:00,"From one winner to the next ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:17:00,"?? Key battle...

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:20:00,"The beautiful game. 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:20:00,"?? @Oly_Berlin ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:25:00,"Yea the problem is that man, she needs to get a coach ,that Pat what did he achieve as a fighter at UFC? Nothing",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:31:00,"Game face. 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:36:00,"Am I the only 1 annoyed by how Bellingham plays has football? The man is always looking for a foul, he'll just fall without any player next to him ????????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:38:00,"Made for the occasion ?

@adidasfootball | #adidasNTF",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:45:00,"Çok acayip bir iddia.
Eski ?çi?leri Bakan? Süleyman Soylu, z?rhl? arac?n? iade için ?çi?leri Bakanl???na üç kez ba?vuruyor.
Ancak kabul edilmiyor.
Bunun üzerine Soylunun ekibinden birisi bakanl??a 1 km. uzaktaki bir devlet dairesinin  önüne arac? b?rak?p gidiyor",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:47:00,"? #ESPENG 45' Min - 0:0 ????????????????????

#EURO2024 | #ESP | #ENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:47:00,"There's the whistle.

We're goalless after 45 minutes of tonight's #EURO2024 final ??",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:47:00,"?? Deadlock in Berlin... 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:48:00,"Not a very good half boys we have to be better in the second half and really make a go of this, we dont want regrets of sitting back the whole game #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:48:00,"????? ????? ????? ???????? ??????
#Euro2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:50:00,"Everywhere ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,19:53:00,"??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:04:00,"All still to play for... ??

Spain vs England: Tap below for live second-half updates from Berlin! ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:06:00,"?? TOR! ??
?? @SEFutbol ????
? Nico Williams ??

#EURO2024 | #ESP | #ESPENG 1:0 (47')",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:07:00,"GOAL! 

Spain 1-0 England (Williams 47') 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:07:00,"That is horrible they made it look so easy you CANNOT turn off for ONE second, were in deep shit now hopefully we respond like we did from going down in the semis or were toast #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:09:00,"Lamine Yamal ?????

#UCL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:09:00,"WAKE THE FUCK UP ENGLAND! a HORRIBLE start to the second half, we should be down 2-0 thankfully Olmo missed his chance, get your shit together cause a second goal will spell the end imo Spain is so good at shutting you down once ahead so we cant give up a second one #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:09:00,"??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:10:00,"?? Nico Williams ??

#EURO2024 | #ESPENG | #ESP",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:11:00,HOW is that not a foul? He ran Bellingham from behind smh #EURO2024,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:12:00,"Im sooooooooooooooo PROUD of what my @CANMNT_Official did, this is just the beginning boys #CopaAmerica ????????????????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:13:00,"Yamal ?? Williams 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:16:00,"Theyre all over us now, not looking good FML Spain is VERY hard to beat when they go ahead, Southgate CANNOT wait too late to make subs, things clearly arent working we need a new strategy and players #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:17:00,"I think you mean that England is, Spain is controlling the game since the restart",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:21:00,"Dynamite. 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:26:00,"Pickford just saved our asses, what a HUUUUUUUUUUUUUGE save #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:26:00,"Super sub in the semi-final... 

Can Watkins do it again? ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:27:00,"Yep me have, but this is a different animal then the teams weve already faced, Spain is so good at shutting teams down so were going to have to get creative and REALLY make a push for this and take some risks, we dont want to have ANY regrets so go for it boys #EURO2024 ??????????????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:31:00,COLE PALMER THAT IS UNBELIEVABLE! ??,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:31:00,"Wish Kobbie would get Twitter, Im not calling it the stupid X smh he did us PROUD",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:32:00,COLE PALMER YOU BEAUTIFUL MAN!!!!!!!!!!! #EURO2024,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:32:00,"GOAL! 

Spain 1-1 England (Palmer 73')

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:32:00,WHAT A GOAL BABBBBBBBBBBBBBBBBY Jude with a fantastic pass back to him #EURO2024,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:33:00,Hopefully this gives us the life we DESPERATELY have needed cause this second half has been all Spain so GO FOR IT BOYS #EURO2024,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:33:00,"The move. The assist. The finish.

WHAT A MOMENT IN THE #EURO2024 FINAL! ??",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:33:00,"??? ??? ????? ???? 

#Euro2024 
1-1",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:33:00,"?? TOR! ??
?? @England ??????????????
? Cole Palmer ??

#EURO2024 | #ENG | #ESPENG 1:1 (73')",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:34:00,INSTANT impact by Cole Palmer! ??,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:35:00,"?? Subbed on: 70' 
? Goal: 73' 

Cole Palmer ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:37:00,"Golden Boy , Cole Palmer ??
#Euro2024 #EspañaInglaterra #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:37:00,"Spain had a chance to kill this game,missed easy chances. England just gt 1 and scored ????????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:37:00,"?? Trademark. 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:38:00,"On the pitch in the #EURO2024 final for barely two minutes and scores.

Cole Palmer ??",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:40:00,"Seized his moment ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:41:00,"Pickford has been BRILLIANT in this second half, we would be behind at least 2 goals if not for him, we have to be careful boys were playing with fire #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:42:00,"Id say its time for a @JPickford1 appreciation tweet cause hes been BRILLIANT in this second half hes saved our asses, we would be down by at least 2 goals if not for his saves #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:42:00,"?????? #euro2024 
????? ??? ?????????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:45:00,"Weve gone back to retreat mode and thats discouraging, we cant play this way or they will get another goal, and we know at this point its basically next goal wins so we have to get our nerve back and push back in their half, we cant sit back constantly #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:46:00,"Game over, we deserve it weve just sat back and did nothing after the goal, another final failure #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:46:00,"GOAL! 

Spain 2-1 England (Oyarzabal 87')

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:46:00,He did everything Luke Shaw should be stoned,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:46:00,"?? TOR! ??
?? @SEFutbol ????
? Mikel Oyarzabal ??

#EURO2024 | #ESP | #ESPENG 2:1 (87')",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:47:00,Palmer and Pickford + 9 wood,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:51:00,"???? The heroes ????

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:53:00,"2024 CHAMPIONS: Spain ????

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:53:00,"?? #EURO2024-Champions: Congrats, @SEFutbol! ?????

#ESP | #ESPENG 2:1",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:54:00,"??????
??????? ???? ???? ????? ????????? ????? ??????? ?????? ?????? ???????.
#Euro2024 #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:55:00,If you want to win ????????????,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:55:00,"When you play like shit this is what happens, we were clearly second best in EVERY game of this tournament and we got lucky to get this far, new tournament, same bullshit, time for a new direction hes had more than enough time #SouthgateOut #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:56:00,It was an offside goal ??,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:57:00,It was an offside goal,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:57:00,"Spain win it right at the last ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,20:57:00,"?? #EURO2024-Champions: Congrats, @SEFutbol! ?????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:02:00,"?????????????? #Respect & Chapeau, @England! ??????

#EURO2024 | #ESPENG | #ENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:06:00,"This was the first time this year I went for a straight win,, I've said this few ago ,that the winner of this tournament was between Spain and Germany, when Spain won against Germany it was all over for everyone..England didn't deserve to win not a single game ????????????????",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:07:00,"1964, 2008, 2012, 2024. 

The first four-time champions of Europe ????

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:07:00,"???? Partytime @SEFutbol ??????

#EURO2024 | #ESPENG | #ESP",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:09:00,"?? Player of the Tournament: Rodri 

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:09:00,"?? Young Player of the Tournament: Lamine Yamal 

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:10:00,"????Congrats, Lamine Yamal! ??????

#EURO2024 | #ESPENG | #ESP",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:14:00,"The world is at his feet ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:14:00,"????Congrats, Rodri! ??????

#EURO2024 | #ESPENG | #ESP",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:22:00,"???? ¡Viva España!

?? Spain are European champions for the fourth time, winning #EURO2024 in style! 

¡Felicidades campeones!",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:24:00,"Lamine Yamal. Generational. 

#UCL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:24:00,"?? #EURO2024-Champions: Congrats, @SEFutbol! ?????

#ESPENG | #ESP | @SpainIsFootball",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:26:00,"A timeless tweet: 

Rodri wins again ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:28:00,2 pending tickets ??????????????,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:32:00,"It's real ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:35:00,But why don't you check your DM?,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:38:00,"W. W. W. W. W. W. W.

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:41:00,"??Congrats, Nico Williams! ??????

#EURO2024 | #ESPENG | #ESP",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:49:00,"Una familia ????

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:51:00,What. A. Night. ?????? #EURO2024,FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:51:00,"??6? 
??3? 

Dani Olmo ??

#UCL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:56:00,"?? Champions League
?? EURO 

#UCL",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:57:00,"??????? ??????? ?????? ???? ??? ?? ???? ???????? 
?? ??????? ?? ????? ????? 
#Euro2024 #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,21:58:00,"?? Handle with care...

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
2024-07-14,22:00:00,"??? ??: ???? ??? ????? ?????? ??? ???? ??? ?? ??????? ?? ????? ??????? ???????? (??? ?????? 2010? ???? ????? 2023? ??? ?????? 2012 ?2024). ???????? ????? ?????
#Euro2024",FIN: England 1-2 Spain,-1.0,euro2024_domain
